OTU,Kingdom,Phylum,Class,Order,Family,Genus
OTU_170,Bacteria(100.0),Gemmatimonadetes(100.0),Gemmatimonadetes(97.9),Gemmatimonadales(97.9),Gemmatimonadaceae(97.9),Gemmatimonas(97.5)
OTU_178,Bacteria(100.0),Planctomycetes(99.8),Planctomycetacia(86.3),Planctomycetales(72.4),Planctomycetaceae(61.6),Gemmata(45.4)
OTU_171,Bacteria(100.0),Firmicutes(100.0),Clostridia(98.0),Clostridiales(98.0),Gracilibacteraceae(97.5),Gracilibacter(94.5)
OTU_169,Bacteria(100.0),Firmicutes(100.0),Clostridia(93.4),Clostridiales(92.8),Clostridiaceae_1(90.8),Anaerobacter(61.9)
OTU_174,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(98.5),Bdellovibrionales(98.5),Bdellovibrionaceae(98.5),Vampirovibrio(98.5)
OTU_175,Bacteria(100.0),Proteobacteria(72.3),Deltaproteobacteria(45.8),Desulfobacterales(45.8),Desulfobacteraceae(41.3),Desulfobotulus(41.3)
OTU_180,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.6),Rhizobiales(99.4),Hyphomicrobiaceae(99.3),Pedomicrobium(99.3)
OTU_173,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(90.2),Burkholderiales(74.8),Burkholderiaceae(64.6),Limnobacter(51.7)
OTU_181,Bacteria(100.0),Firmicutes(100.0),Clostridia(97.1),Clostridiales(97.1),Ruminococcaceae(96.2),Acetivibrio(81.1)
OTU_179,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(88.5),Sphingomonadales(71.2),Sphingomonadaceae(59.9),Sphingomonas(50.0)
OTU_182,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(100.0),Pseudomonadales(99.3),Pseudomonadaceae(99.3),Pseudomonas(96.6)
OTU_177,Bacteria(100.0),Nitrospira.ph(100.0),Nitrospira.cl(99.6),Nitrospirales(99.5),Nitrospiraceae(99.5),Nitrospira(99.5)
OTU_183,Bacteria(100.0),Firmicutes(100.0),Clostridia(97.1),Clostridiales(97.1),Clostridiaceae_1(96.4),Oxobacter(90.1)
OTU_191,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(91.3),Planctomycetales(89.6),Planctomycetaceae(86.4),Planctomyces(52.3)
OTU_189,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(91.7),Planctomycetales(90.1),Planctomycetaceae(86.4),Zavarzinella(49.5)
OTU_187,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(92.4),Planctomycetales(91.0),Planctomycetaceae(88.5),Zavarzinella(56.3)
OTU_184,Bacteria(100.0),Actinobacteria(53.9),Actinobacteria(32.9),Actinomycetales(32.9),Jiangellaceae(32.9),Jiangella(32.9)
OTU_192,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(99.3),Sphingobacteriales(99.3),Sphingobacteriaceae(99.3),Nubsella(91.7)
OTU_195,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(88.8),Planctomycetales(82.5),Planctomycetaceae(74.2),Gemmata(46.5)
OTU_185,Bacteria(100.0),Verrucomicrobia(93.1),Verrucomicrobiae(66.1),Verrucomicrobiales(55.0),Verrucomicrobiaceae(42.3),Verrucomicrobium(42.3)
OTU_188,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(90.6),Sphingobacteriales(88.2),Cytophagaceae(74.2),Cytophaga(50.4)
OTU_193,Bacteria(100.0),Verrucomicrobia(100.0),Verrucomicrobiae(99.9),Verrucomicrobiales(99.9),Verrucomicrobiaceae(99.7),Verrucomicrobium(99.7)
OTU_186,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(96.6),Bdellovibrionales(96.6),Bdellovibrionaceae(96.4),Vampirovibrio(92.4)
OTU_196,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(91.3),Planctomycetales(89.6),Planctomycetaceae(85.3),Planctomyces(57.5)
OTU_190,Bacteria(100.0),Firmicutes(100.0),Clostridia(97.8),Clostridiales(97.8),Clostridiaceae_1(97.7),Proteiniclasticum(83.4)
OTU_199,Bacteria(100.0),Planctomycetes(99.8),Planctomycetacia(85.4),Planctomycetales(70.1),Planctomycetaceae(59.9),Planctomyces(46.1)
OTU_201,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.6),Rhizobiales(99.5),Methylobacteriaceae(97.8),Microvirga(93.2)
OTU_194,Bacteria(100.0),Actinobacteria(43.9),Actinobacteria(29.5),Coriobacteriales(29.5),Coriobacteriaceae(29.5),Paraeggerthella(29.5)
OTU_200,Bacteria(100.0),Planctomycetes(40.4),Phycisphaerae(28.0),Phycisphaerales(28.0),Phycisphaeraceae(28.0),Phycisphaera(28.0)
OTU_198,Bacteria(100.0),Firmicutes(100.0),Bacilli(99.6),Bacillales(99.6),Paenibacillaceae_1(99.6),Paenibacillus(99.6)
OTU_197,Bacteria(100.0),Verrucomicrobia(99.8),Verrucomicrobiae(85.4),Verrucomicrobiales(71.2),Verrucomicrobiaceae(59.9),Verrucomicrobium(45.4)
OTU_202,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.7),Caulobacterales(99.5),Caulobacteraceae(99.5),Caulobacter(99.4)
OTU_205,Bacteria(100.0),Firmicutes(99.2),Bacilli(75.6),Bacillales(61.3),Pasteuriaceae(48.1),Pasteuria(45.8)
OTU_214,Bacteria(100.0),Verrucomicrobia(100.0),Verrucomicrobiae(100.0),Verrucomicrobiales(100.0),Verrucomicrobiaceae(99.7),Prosthecobacter(99.7)
OTU_204,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(99.9),Solirubrobacterales(99.8),Solirubrobacteraceae(99.4),Solirubrobacter(99.4)
OTU_203,Bacteria(100.0),Proteobacteria(75.7),Gammaproteobacteria(50.5),Xanthomonadales(48.4),Xanthomonadaceae(41.0),Rudaea(41.0)
OTU_213,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(98.1),Burkholderiales(98.1),Oxalobacteraceae(98.1),Massilia(95.0)
OTU_215,Bacteria(100.0),Verrucomicrobia(84.2),Verrucomicrobiae(59.4),Verrucomicrobiales(52.9),Verrucomicrobiaceae(42.3),Prosthecobacter(42.3)
OTU_210,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.0),Rhodospirillales(99.0),Rhodospirillaceae(98.2),Dongia(96.6)
OTU_206,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(97.9),Burkholderiales(97.9),Oxalobacteraceae(97.9),Duganella(93.8)
OTU_212,Bacteria(100.0),Verrucomicrobia(66.0),Opitutae(38.4),Opitutales(38.4),Opitutaceae(38.4),Alterococcus(38.4)
OTU_218,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(86.9),Planctomycetales(76.0),Planctomycetaceae(66.1),Blastopirellula(50.0)
OTU_207,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(100.0),Nocardioidaceae(99.8),Nocardioides(99.8)
OTU_208,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(100.0),Mycobacteriaceae(99.6),Mycobacterium(99.6)
OTU_221,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(86.9),Planctomycetales(76.0),Planctomycetaceae(66.1),Planctomyces(44.7)
OTU_209,Bacteria(100.0),Nitrospira.ph(100.0),Nitrospira.cl(100.0),Nitrospirales(100.0),Nitrospiraceae(100.0),Nitrospira(100.0)
OTU_211,Bacteria(100.0),Firmicutes(59.8),Clostridia(34.5),Clostridiales(34.5),Peptococcaceae_2(34.5),Pelotomaculum(34.5)
OTU_216,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(89.9),Chromatiales(79.9),Ectothiorhodospiraceae(70.6),Ectothiorhodosinus(54.9)
OTU_217,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(98.4),Rhodocyclales(97.9),Rhodocyclaceae(96.7),Dechloromonas(82.2)
OTU_219,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(93.2),Burkholderiales(90.1),Burkholderiaceae(83.8),Burkholderia(60.6)
OTU_225,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(100.0),Sphingobacteriales(100.0),Cytophagaceae(100.0),Dyadobacter(100.0)
OTU_220,Bacteria(100.0),Proteobacteria(99.9),Gammaproteobacteria(89.9),Legionellales(70.1),Legionellaceae(58.3),Legionella(50.0)
OTU_222,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(94.5),Rhodospirillales(91.9),Rhodospirillaceae(75.8),Tistlia(56.3)
OTU_226,Bacteria(100.0),Planctomycetes(41.6),Phycisphaerae(28.7),Phycisphaerales(28.7),Phycisphaeraceae(28.7),Phycisphaera(28.7)
OTU_230,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(88.8),Planctomycetales(83.9),Planctomycetaceae(75.8),Planctomyces(49.5)
OTU_229,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(88.2),Planctomycetales(81.2),Planctomycetaceae(72.5),Planctomyces(48.9)
OTU_223,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(91.7),Rhodospirillales(81.2),Rhodospirillaceae(70.6),Telmatospirillum(54.9)
OTU_224,Bacteria(100.0),Firmicutes(100.0),Clostridia(90.9),Clostridiales(88.8),Peptococcaceae_1(72.5),Thermincola(56.3)
OTU_232,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(91.3),Solirubrobacterales(71.2),Solirubrobacteraceae(50.2),Solirubrobacter(46.5)
OTU_227,Bacteria(100.0),Chloroflexi.ph(99.8),Caldilineae(86.9),Caldilineales(74.8),Caldilineaceae(64.6),Caldilinea(51.7)
OTU_236,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(94.7),Myxococcales(91.0),Cystobacteraceae(72.5),Cystobacter(53.2)
OTU_228,Bacteria(100.0),Spirochaetes(59.8),Spirochaetes(34.5),Spirochaetales(34.5),Leptospiraceae(34.5),Leptospira(34.5)
OTU_231,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(92.4),Solirubrobacterales(85.8),Solirubrobacteraceae(58.3),Solirubrobacter(49.5)
OTU_238,Bacteria(100.0),Planctomycetes(44.6),Planctomycetacia(30.0),Planctomycetales(30.0),Planctomycetaceae(30.0),Planctomyces(30.0)
OTU_233,Bacteria(100.0),Actinobacteria(99.0),Actinobacteria(73.9),Acidimicrobiales(55.8),Acidimicrobineae_incertae_sedis(44.1),Aciditerrimonas(44.1)
OTU_234,Bacteria(100.0),Verrucomicrobia(72.3),Opitutae(41.7),Opitutales(41.7),Opitutaceae(41.0),Alterococcus(41.0)
OTU_235,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.1),Rhizobiales(99.1),Phyllobacteriaceae(98.2),Mesorhizobium(97.7)
OTU_239,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(98.0),Burkholderiales(98.0),Alcaligenaceae(96.2),Azohydromonas(90.8)
OTU_244,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(99.0),Sphingobacteriales(99.0),Chitinophagaceae(98.9),Niastella(84.7)
OTU_240,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(92.9),Planctomycetales(91.4),Planctomycetaceae(90.2),Gemmata(53.2)
OTU_242,Bacteria(100.0),Verrucomicrobia(96.6),Verrucomicrobiae(68.4),Verrucomicrobiales(56.8),Verrucomicrobiaceae(44.1),Prosthecobacter(44.1)
OTU_237,Bacteria(100.0),Proteobacteria(99.0),Gammaproteobacteria(71.0),Chromatiales(57.7),Chromatiaceae(45.2),Thioflavicoccus(44.9)
OTU_241,Bacteria(100.0),Proteobacteria(81.5),Deltaproteobacteria(59.4),Desulfobacterales(52.9),Desulfobacteraceae(42.3),Desulfococcus(42.3)
OTU_247,Bacteria(100.0),Planctomycetes(51.0),Phycisphaerae(31.9),Phycisphaerales(31.9),Phycisphaeraceae(31.9),Phycisphaera(31.9)
OTU_243,Bacteria(100.0),Gemmatimonadetes(98.3),Gemmatimonadetes(71.0),Gemmatimonadales(58.6),Gemmatimonadaceae(46.0),Gemmatimonas(45.1)
OTU_253,Bacteria(100.0),Verrucomicrobia(87.5),Verrucomicrobiae(62.5),Verrucomicrobiales(53.7),Verrucomicrobiaceae(42.6),Verrucomicrobium(42.6)
OTU_254,Bacteria(100.0),Planctomycetes(99.7),Planctomycetacia(84.9),Planctomycetales(68.8),Planctomycetaceae(56.5),Blastopirellula(48.5)
OTU_257,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(96.5),Sphingobacteriales(96.5),Chitinophagaceae(95.7),Filimonas(59.5)
OTU_248,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(93.7),Myxococcales(92.8),Phaselicystidaceae(66.1),Phaselicystis(53.2)
OTU_246,Bacteria(100.0),Planctomycetes(40.4),Planctomycetacia(28.1),Planctomycetales(28.1),Planctomycetaceae(28.1),Zavarzinella(28.1)
OTU_245,Bacteria(100.0),Proteobacteria(99.6),Deltaproteobacteria(80.9),Desulfovibrionales(59.4),Desulfomicrobiaceae(46.7),Desulfomicrobium(45.4)
OTU_252,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(98.4),Rhodocyclales(97.5),Rhodocyclaceae(95.9),Azonexus(86.9)
OTU_251,Bacteria(100.0),Firmicutes(98.3),Clostridia(67.3),Clostridiales(55.8),Clostridiales_Incertae_Sedis_III(44.1),Caldicellulosiruptor(44.1)
OTU_250,Bacteria(100.0),Firmicutes(96.6),Clostridia(68.4),Clostridiales(56.8),Eubacteriaceae(44.7),Acetobacterium(44.7)
OTU_249,Bacteria(100.0),Proteobacteria(98.3),Deltaproteobacteria(69.5),Desulfuromonadales(55.8),Desulfuromonadaceae(44.1),Pelobacter(44.1)
OTU_255,Bacteria(100.0),Firmicutes(95.2),Clostridia(66.1),Clostridiales(52.9),Peptococcaceae_1(42.3),Thermincola(42.3)
OTU_260,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(99.2),Myxococcales(99.2),Polyangiaceae(96.2),Byssovorax(90.8)
OTU_262,Bacteria(100.0),Planctomycetes(99.6),Planctomycetacia(83.2),Planctomycetales(66.6),Planctomycetaceae(53.2),Blastopirellula(48.5)
OTU_259,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(92.9),Legionellales(78.5),Legionellaceae(69.0),Legionella(54.0)
OTU_258,Bacteria(100.0),Gemmatimonadetes(100.0),Gemmatimonadetes(91.3),Gemmatimonadales(89.6),Gemmatimonadaceae(85.3),Gemmatimonas(65.5)
OTU_256,Bacteria(100.0),Chlorobi(99.2),Ignavibacteria(75.6),Ignavibacteriales(61.3),Ignavibacteriaceae(48.1),Ignavibacterium(45.8)
OTU_265,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(99.6),Myxococcales(99.4),Cystobacteraceae(98.4),Anaeromyxobacter(97.1)
OTU_261,Bacteria(100.0),Firmicutes(90.6),Negativicutes(59.4),Selenomonadales(52.9),Veillonellaceae(42.3),Sporolituus(42.3)
OTU_266,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(98.7),Planctomycetales(98.7),Planctomycetaceae(98.7),Zavarzinella(93.2)
OTU_263,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(94.2),Rhodocyclales(91.0),Rhodocyclaceae(88.5),Sulfuritalea(66.6)
OTU_275,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(96.5),Rhizobiales(92.3),Methylocystaceae(89.4),Methylocystis(70.9)
OTU_264,Bacteria(100.0),Verrucomicrobia(72.3),Opitutae(41.7),Puniceicoccales(41.7),Puniceicoccaceae(41.0),Puniceicoccus(41.0)
OTU_268,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(95.0),Myxococcales(92.8),Haliangiaceae(79.7),Haliangium(60.6)
OTU_272,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(99.6),Nitrosomonadales(99.3),Nitrosomonadaceae(99.2),Nitrosospira(99.2)
OTU_271,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(97.2),Burkholderiales(91.9),Burkholderiaceae(90.2),Burkholderia(72.5)
OTU_267,Bacteria(100.0),Acidobacteria(100.0),Holophagae(99.8),Holophagales(99.7),Holophagaceae(99.7),Geothrix(99.7)
OTU_270,Bacteria(100.0),Proteobacteria(99.5),Deltaproteobacteria(75.6),Syntrophobacterales(56.8),Syntrophaceae(44.7),Desulfomonile(44.7)
OTU_273,Bacteria(100.0),Firmicutes(100.0),Bacilli(98.4),Bacillales(98.4),Paenibacillaceae_1(98.3),Paenibacillus(97.5)
OTU_277,Bacteria(100.0),Planctomycetes(78.7),Phycisphaerae(41.7),Phycisphaerales(41.7),Phycisphaeraceae(41.0),Phycisphaera(41.0)
OTU_274,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(99.8),Solirubrobacterales(99.6),Patulibacteraceae(99.3),Patulibacter(99.3)
OTU_276,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(98.7),Rhizobiales(98.7),Hyphomicrobiaceae(98.4),Pedomicrobium(84.7)
OTU_281,Bacteria(100.0),Bacteroidetes(98.3),Bacteroidia(41.7),Bacteroidales(41.7),Porphyromonadaceae(41.0),Paludibacter(41.0)
OTU_278,Bacteria(100.0),Synergistetes(53.9),Synergistia(32.9),Synergistales(32.9),Synergistaceae(32.9),Pyramidobacter(32.9)
OTU_279,Bacteria(100.0),Firmicutes(100.0),Clostridia(99.8),Clostridiales(99.7),Peptostreptococcaceae(99.5),Sporacetigenium(99.4)
OTU_269,Bacteria(100.0),Aquificae(84.2),Aquificae(59.4),Aquificales(52.9),Desulfurobacteriaceae(42.3),Thermovibrio(42.3)
OTU_280,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(92.0),Caulobacterales(82.5),Hyphomonadaceae(74.2),Hirschia(57.5)
OTU_284,Bacteria(100.0),Verrucomicrobia(99.7),Verrucomicrobiae(73.9),Verrucomicrobiales(60.3),Verrucomicrobiaceae(47.4),Prosthecobacter(45.5)
OTU_285,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(99.7),Sphingobacteriales(99.6),Chitinophagaceae(99.6),Sediminibacterium(99.4)
OTU_283,Bacteria(100.0),Firmicutes(100.0),Clostridia(97.3),Clostridiales(97.3),Clostridiaceae_1(97.2),Caloramator(64.2)
OTU_291,Bacteria(100.0),Verrucomicrobia(99.6),Verrucomicrobiae(72.4),Verrucomicrobiales(59.4),Verrucomicrobiaceae(46.7),Prosthecobacter(45.4)
OTU_287,Bacteria(100.0),Verrucomicrobia(99.5),Verrucomicrobiae(64.6),Verrucomicrobiales(54.4),Verrucomicrobiaceae(43.1),Prosthecobacter(43.1)
OTU_282,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(95.8),Rhodocyclales(88.8),Rhodocyclaceae(85.3),Zoogloea(65.5)
OTU_290,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.6),Rhodospirillales(99.6),Rhodospirillaceae(99.4),Azospirillum(99.2)
OTU_289,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(99.7),Xanthomonadales(98.7),Xanthomonadaceae(97.9),Stenotrophomonas(97.1)
OTU_288,Bacteria(100.0),Firmicutes(100.0),Clostridia(99.0),Clostridiales(99.0),Clostridiales_Incertae_Sedis_XI(97.9),Sedimentibacter(97.1)
OTU_286,Bacteria(100.0),Firmicutes(100.0),Bacilli(96.5),Bacillales(96.5),Paenibacillaceae_1(92.9),Paenibacillus(75.9)
OTU_294,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(98.2),Myxococcales(97.9),Polyangiaceae(93.2),Chondromyces(81.1)
OTU_296,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.8),Rhizobiales(99.6),Methylobacteriaceae(99.4),Methylobacterium(99.4)
OTU_298,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(90.6),Neisseriales(73.7),Neisseriaceae(63.0),Vogesella(51.7)
OTU_295,Bacteria(100.0),Firmicutes(100.0),Bacilli(93.7),Bacillales(93.1),Paenibacillaceae_1(89.4),Paenibacillus(67.8)
OTU_292,Bacteria(100.0),Gemmatimonadetes(78.7),Gemmatimonadetes(54.9),Gemmatimonadales(52.1),Gemmatimonadaceae(41.9),Gemmatimonas(41.9)
OTU_293,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(99.3),Solirubrobacterales(99.3),Conexibacteraceae(98.4),Conexibacter(98.4)
OTU_299,Bacteria(100.0),Proteobacteria(42.6),Gammaproteobacteria(28.4),Alteromonadales(28.4),Idiomarinaceae(28.4),Pseudidiomarina(28.4)
OTU_302,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(100.0),Xanthomonadales(99.5),Xanthomonadaceae(99.5),Lysobacter(99.0)
OTU_297,Bacteria(100.0),Gemmatimonadetes(100.0),Gemmatimonadetes(94.7),Gemmatimonadales(94.6),Gemmatimonadaceae(93.2),Gemmatimonas(81.1)
OTU_300,Bacteria(100.0),Firmicutes(68.9),Clostridia(41.7),Clostridiales(41.7),Peptococcaceae_2(41.0),Desulfotomaculum(41.0)
OTU_305,Bacteria(100.0),Bacteroidetes(99.9),Sphingobacteria(80.9),Sphingobacteriales(64.4),Cytophagaceae(46.7),Cytophaga(44.7)
OTU_303,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(100.0),Legionellales(99.7),Legionellaceae(99.7),Legionella(99.7)
OTU_301,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(99.2),Bdellovibrionales(99.2),Bdellovibrionaceae(99.2),Vampirovibrio(99.2)
OTU_304,Bacteria(100.0),Firmicutes(100.0),Clostridia(97.2),Clostridiales(97.2),Ruminococcaceae(97.0),Acetivibrio(86.9)
OTU_311,Bacteria(100.0),Planctomycetes(99.3),Planctomycetacia(77.5),Planctomycetales(62.2),Planctomycetaceae(48.1),Gemmata(44.9)
OTU_313,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(96.8),Myxococcales(96.8),Myxococcaceae(74.2),Pyxidicoccus(57.5)
OTU_307,Bacteria(100.0),Firmicutes(100.0),Clostridia(97.6),Clostridiales(97.6),Clostridiaceae_1(91.9),Sarcina(78.6)
OTU_306,Bacteria(100.0),Firmicutes(98.3),Clostridia(71.0),Clostridiales(58.6),Peptococcaceae_2(46.0),Pelotomaculum(45.1)
OTU_312,Bacteria(100.0),Verrucomicrobia(59.8),Verrucomicrobiae(33.6),Verrucomicrobiales(33.6),Verrucomicrobiaceae(33.6),Prosthecobacter(33.6)
OTU_310,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(91.3),Syntrophobacterales(83.9),Syntrophaceae(74.2),Desulfomonile(57.5)
OTU_315,Archaea(100.0),Crenarchaeota(46.0),Thermoprotei(30.4),Desulfurococcales(30.4),Desulfurococcaceae(30.4),Staphylothermus(30.4)
OTU_309,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(99.9),Micromonosporaceae(99.5),Micromonospora(97.7)
OTU_314,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.7),Rhodospirillales(99.6),Rhodospirillaceae(99.6),Magnetospirillum(99.3)
OTU_308,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(99.9),Microbacteriaceae(99.5),Salinibacterium(98.7)
OTU_317,Bacteria(100.0),Proteobacteria(36.5),Gammaproteobacteria(27.5),Alteromonadales(27.5),Colwelliaceae(27.5),Colwellia(27.5)
OTU_319,Bacteria(100.0),Verrucomicrobia(100.0),Opitutae(92.9),Opitutales(85.8),Opitutaceae(79.7),Opitutus(60.6)
OTU_322,Bacteria(100.0),Planctomycetes(99.3),Planctomycetacia(77.5),Planctomycetales(62.2),Planctomycetaceae(49.1),Isosphaera(44.2)
OTU_321,Bacteria(100.0),Proteobacteria(36.5),Betaproteobacteria(27.5),Burkholderiales(27.5),Burkholderiaceae(27.5),Burkholderia(27.5)
OTU_320,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.6),Sphingomonadales(99.5),Sphingomonadaceae(98.6),Novosphingobium(98.6)
OTU_316,Bacteria(100.0),Gemmatimonadetes(99.0),Gemmatimonadetes(73.9),Gemmatimonadales(60.3),Gemmatimonadaceae(47.4),Gemmatimonas(45.5)
OTU_326,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(92.6),Planctomycetales(91.4),Planctomycetaceae(89.4),Planctomyces(54.0)
OTU_318,Bacteria(100.0),Firmicutes(100.0),Bacilli(89.6),Bacillales(81.2),Alicyclobacillaceae(69.0),Alicyclobacillus(53.2)
OTU_323,Bacteria(100.0),Gemmatimonadetes(99.9),Gemmatimonadetes(87.6),Gemmatimonadales(77.1),Gemmatimonadaceae(67.7),Gemmatimonas(53.2)
OTU_324,Bacteria(100.0),Firmicutes(84.2),Clostridia(62.5),Clostridiales(52.9),Peptococcaceae_2(42.3),Sporotomaculum(42.3)
OTU_331,Bacteria(100.0),Planctomycetes(99.0),Planctomycetacia(75.6),Planctomycetales(61.3),Planctomycetaceae(47.4),Gemmata(44.2)
OTU_325,Bacteria(100.0),Firmicutes(99.9),Clostridia(88.2),Clostridiales(81.2),Clostridiales_Incertae_Sedis_XVIII(70.6),Symbiobacterium(54.9)
OTU_329,Bacteria(100.0),Planctomycetes(98.7),Planctomycetacia(72.4),Planctomycetales(59.4),Planctomycetaceae(46.7),Planctomyces(44.4)
OTU_332,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(98.4),Caulobacterales(97.9),Caulobacteraceae(96.7),Phenylobacterium(93.2)
OTU_327,Bacteria(100.0),Proteobacteria(99.4),Deltaproteobacteria(79.2),Bdellovibrionales(63.2),Bdellovibrionaceae(50.2),Vampirovibrio(46.5)
OTU_333,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(92.4),Planctomycetales(91.0),Planctomycetaceae(88.5),Zavarzinella(54.0)
OTU_335,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(98.4),Burkholderiales(98.4),Oxalobacteraceae(94.9),Herbaspirillum(85.8)
OTU_338,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(97.9),Rhizobiales(97.9),Hyphomicrobiaceae(95.9),Rhodoplanes(90.8)
OTU_343,Bacteria(100.0),Planctomycetes(99.7),Planctomycetacia(84.2),Planctomycetales(67.7),Planctomycetaceae(56.5),Blastopirellula(46.1)
OTU_334,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(92.0),Bdellovibrionales(90.5),Bdellovibrionaceae(88.5),Vampirovibrio(67.8)
OTU_336,Bacteria(100.0),Chloroflexi.ph(99.9),Caldilineae(87.8),Caldilineales(78.5),Caldilineaceae(69.0),Caldilinea(54.0)
OTU_330,Bacteria(100.0),Firmicutes(100.0),Bacilli(95.8),Bacillales(94.2),Paenibacillaceae_1(86.4),Paenibacillus(65.5)
OTU_328,Bacteria(100.0),Proteobacteria(72.3),Gammaproteobacteria(45.8),Acidithiobacillales(45.8),Acidithiobacillaceae(40.7),Acidithiobacillus(40.7)
OTU_339,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(97.6),Rhodospirillales(97.6),Rhodospirillaceae(94.9),Inquilinus(85.8)
OTU_337,Bacteria(100.0),Proteobacteria(41.6),Gammaproteobacteria(28.4),Xanthomonadales(28.4),Xanthomonadaceae(28.4),Dokdonella(28.4)
OTU_342,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(87.6),Sphingobacteriales(78.5),Cytophagaceae(55.0),Sporocytophaga(46.5)
